mondo_id,disease_name,status,review_priority,low_confidence_card,needs_manual_review,reason,recommended_rerank_handling
MONDO:0975828,"intellectual developmental disorder, X-linked 114",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975829,"anemia, congenital dyserythropoietic, type IVb",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975830,"myopathy with myalgia, increased serum creatine kinase, and with or without episodic rhabdomyolysis 2",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975832,immunodeficiency 127,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975833,"leukodystrophy, hypomyelinating, 28",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975834,immunodeficiency 128,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975835,bronchiectasis and nasal polyposis,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975836,Karayol-Borroto-Haghshenas neurodevelopmental syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975837,"neurodegeneration, infantile-onset, with optic atrophy and brain abnormalities",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975838,"intellectual developmental disorder, autosomal dominant 75",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0015261,pseudopelade of Brocq,manual_review_required,high,True,True,,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0015779,"45,X/46,XY mixed gonadal dysgenesis",manual_review_required,high,True,True,,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0975839,pancreatic agenesis 3,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975840,retinitis pigmentosa 98,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975841,"fibromatosis, gingival, 6",ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975842,spermatogenic failure 96,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975843,premature ovarian failure 25,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975846,"congenital disorder of glycosylation, type 1DD",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975847,autoimmune disease with susceptibility to mycobacterium tuberculosis,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975848,Morimoto-Ryu-Malicdan neuromuscular syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975874,"neurodevelopmental disorder with dysmorphic facies, absent speech and ambulation, and brain abnormalities",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975875,"basal ganglia calcification, idiopathic, 10, autosomal recessive",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0015780,dyskeratosis congenita,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975877,neurodevelopmental disorder with variable familial hypercholanemia,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975951,"spastic paraplegia, mitochondrial",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975952,cerebral cavernous malformations 5,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975953,Pan-Chung-Bellen syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975957,"telangiectasia, impaired intellectual development, microcephaly, metaphyseal dysplasia, eye abnormalities, and short stature",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0975958,spermatogenic failure 97,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0976123,"spermatogenic failure, X-linked, 9",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0976124,intellectual developmental disorder with polymicrogyria and seizures,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0976125,neurodevelopmental disorder with speech or visual impairment and brain hypomyelination,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0976126,"neurodevelopmental disorder with microcephaly, absent speech, and hypotonia",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009033,temtamy syndrome,manual_review_required,high,True,True,,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0976129,premature ovarian failure 26,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
